Category,Category Name,Data Code,Data Name,Date,Patient Count,Normalized Patient Count
M4,Pregnancy outcome & details of new-born,4.5.4.c.1,Number of children identified with Developmental delay by RBSK Mobile Health teams,01-06-2024,0,0
M4,Pregnancy outcome & details of new-born,4.5.4.d.1,Number of children (0 - 18 years) identified with selected birth defect by RBSK Mobile Health teams,01-06-2024,0,0
M4,Pregnancy outcome & details of new-born,4.5.5,"Number of children till age 18 years (affected with selected health conditions) managed for 4 Ds (Disease, Deficiency, Developmental Delay & Defect)",01-06-2024,0,0
M4,Pregnancy outcome & details of new-born,4.5.6,Number of children till age 18 years (affected with selected health conditions) managed by Intervention - Surgical,01-06-2024,0,0
M4,Pregnancy outcome & details of new-born,4.5.7,Number of children till age 18 years managed at DEIC (District Early Intervention Centre),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.1.1,"Number of women of reproductive age (WRA) 20-49 years (non-pregnant, non-lactating), provided 4 Red Iron and folic acid (IFA) tablets in a month",01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.1.2,Number of children (6-59 months old) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.1.3.a,Number of out of school children (5 -9 years) given 4-5 IFA Pink tablets at Anganwadi Centres ,01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.1.3.b,Number of in-school children (5 - 9 years) provided 4-5 IFA Pink tablets in schools,01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.1.a,Number of in-school Children (5-9 years) having anaemia (Hb 8.1-11.4 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.1.b,Number of in-school adolescent girls (10-19 years) having anaemia (Hb 8.1-11.9 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.1.c,Number of out of school adolescent girls (10-19 years) having anaemia (Hb 8.1-11.9 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.1.d.i,Number of boys 10-11 years having anaemia (Hb 8.1-11.4 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.1.d.ii,Number of boys 12-14 years having anaemia (Hb 8.1-11.9 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.1.d.iii,Number of boys 15-19 years having anaemia (Hb 8.1-12.9 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.1.e,Number of lactating mothers (of 0-6 months old child) having anaemia (Hb 8.1-11.9 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.1.f,"Number of women of reproductive age (non-pregnant, non-lactating) (20-49 years) having anaemia (Hb 8.1-11.9 g/dl)",01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.2.a,Number of in-school Children (5-9 years) having severe anaemia (Hb <8 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.2.b,Number of in-school adolescent girls (10-19 years) having severe anaemia (Hb <8 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.2.c,Number of out of school adolescent girls (10-19 years) having severe anaemia (Hb <8 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.2.d,Number of in-school adolescent boys (10-19 years) having severe anaemia (Hb <8 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.2.e,Number of lactating mothers (of 0-6 months old child) having severe anaemia ((Hb <8 g/dl),01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.2.f,"Number of women of reproductive age (non-pregnant, non-lactating) (20-49 years) having severe anaemia (Hb <8 g/dl)",01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.3.a,Number of anaemic in-school Children (5-9 years) put on treatment,01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.3.b,Number of anaemic in-school adolescent girls (10-19 years) put on treatment,01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.3.c,Number of anaemic out of school adolescent girls (10-19 years) put on treatment,01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.3.d,Number of anaemic in-school adolescent boys (10-19 years) put on treatment,01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.3.e,Number of anaemic lactating mothers (of 0-6 months old child) put on treatment,01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.3.f,"Number of anaemic women of reproductive age (non-pregnant, non-lactating) (20-49 years) put on treatment",01-06-2024,0,0
M5,Anaemia Mukt Bharat,5.2.4.a,Number of lactating mothers (of 0-6 months old child) diagnosed with severe anaemia and put on treatment,01-06-2024,0,0
M6,Post Natal Care (PNC),6.1,"In case of home delivery, number of women receiving 1st Postpartum checkups within 48 hours",01-06-2024,0,0
M6,Post Natal Care (PNC),6.2,Number of women receiving Postpartum checkup between 48 hours and 14 days after Institutional delivery,01-06-2024,0,0
M6,Post Natal Care (PNC),6.3,Number of mothers provided full course of 180 IFA tablets after delivery,01-06-2024,140,0.673076923
M6,Post Natal Care (PNC),6.4,Number of mothers provided full course 360 Calcium tablets after delivery,01-06-2024,140,0.673076923
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.1,Number of males assessed for STI/RTI,01-06-2024,0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.1.a,"Out of the above, number of males diagnosed with STI/RTI",01-06-2024,0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.1.b,"Out of the above, number of males treated for STI/RTI",01-06-2024,0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.2,Number of females (all females) assessed for STI/RTI,01-06-2024,0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.2.a,"Out of the above, number of females (all females) diagnosed with STI/RTI",01-06-2024,0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.2.b,"Out of the above, number of females (all females) treated for STI/RTI",01-06-2024,0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.3,Number of H/TG assessed for STI/RTI,01-06-2024,0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.3.a,"Out of the above, number of H/TG people diagnosed with STI/RTI",01-06-2024,0,
M7,Reproductive Tract Infections/Sexually transmitted infections (RTI/STI) Cases,7.1.3.b,"Out of the above, number of H/TG people treated for STI/RTI",01-06-2024,0,
M8,Family Planning,8.1.1,Number of Non Scalpel Vasectomy (NSV) / Conventional Vasectomy conducted,01-06-2024,0,0
M8,Family Planning,8.2.1,Number of Laparoscopic sterilizations (excluding post-abortion) conducted,01-06-2024,6,0.015544041
M8,Family Planning,8.2.2,Number of Interval sterilizations (Mini-lap/Conventional) (other than post-partum and post abortion) conducted,01-06-2024,1,0.002590674
M8,Family Planning,8.2.3,Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted,01-06-2024,9,0.023316062
M8,Family Planning,8.2.4,Number of Post-abortion sterilizations (within 7 days of spontaneous or surgical abortion) conducted,01-06-2024,0,0
M8,Family Planning,8.3,Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD),01-06-2024,0,0
M8,Family Planning,8.4,Number of Postpartum (within 48 hours of delivery) IUCD insertions,01-06-2024,0,0
M8,Family Planning,8.5,Number of Post-abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions,01-06-2024,0,0
M8,Family Planning,8.6,Number of IUCD Removals ,01-06-2024,6,0.015544041
M8,Family Planning,8.7,Number of complications following IUCD Insertion,01-06-2024,8,0.020725389
M8,Family Planning,8.8,Injectable Contraceptive MPA- First Dose,01-06-2024,4,0.010362694
M8,Family Planning,8.9,Injectable Contraceptive MPA- Second Dose,01-06-2024,4,0.010362694
M8,Family Planning,8.1,Injectable Contraceptive MPA- Third Dose,01-06-2024,5,0.012953368
M8,Family Planning,8.11,Injectable Contraceptive MPA- Fourth and above Dose,01-06-2024,0,0
M8,Family Planning,8.12,Number of Combined Oral Pill cycles distributed to the beneficiary,01-06-2024,0,0
M8,Family Planning,8.13,Number of Condom pieces distributed to the beneficiary,01-06-2024,0,0
M8,Family Planning,8.14,Number of Centchroman (weekly) pill strips distributed to the beneficiary,01-06-2024,0,0
M8,Family Planning,8.15,Number of Emergency Contraceptive Pills (ECP) given to the beneficiary,01-06-2024,0,0
M8,Family Planning,8.16,Number of Pregnancy Test Kits (PTK) utilized,01-06-2024,67,0.17357513
M8,Family Planning,8.17.1,Complications following male sterilization,01-06-2024,0,0
M8,Family Planning,8.17.2,Complications following female sterilization ,01-06-2024,0,0
M8,Family Planning,8.17.3,Failures following male sterilization,01-06-2024,0,0
M8,Family Planning,8.17.4,Failures following female sterilization,01-06-2024,0,0
M8,Family Planning,8.17.5,Deaths following male sterilization,01-06-2024,0,0
M8,Family Planning,8.17.6,Deaths following female sterilization,01-06-2024,0,0
M8,Family Planning,8.18.1,Number of cases of Female Sterilization followed up (after 1 month or on the resumption of her menstrual cycle whichever is earlier),01-06-2024,0,0
M8,Family Planning,8.18.2,Number of cases of Male Sterilization followed up (after 3 months),01-06-2024,0,0
M9,CHILD IMMUNISATION,9.1.1,Child immunisation - Vitamin K (Birth Dose),01-06-2024,140,0.740740741
M9,CHILD IMMUNISATION,9.1.2,Child immunisation - BCG,01-06-2024,140,0.740740741
M9,CHILD IMMUNISATION,9.1.3,Child immunisation - Pentavalent 1,01-06-2024,44,0.232804233
M9,CHILD IMMUNISATION,9.1.4,Child immunisation - Pentavalent 2,01-06-2024,27,0.142857143
M9,CHILD IMMUNISATION,9.1.5,Child immunisation - Pentavalent 3,01-06-2024,18,0.095238095
M9,CHILD IMMUNISATION,9.1.6,Child immunisation - OPV 0 (Birth Dose),01-06-2024,140,0.740740741
M9,CHILD IMMUNISATION,9.1.7,Child immunisation - OPV1,01-06-2024,44,0.232804233
M9,CHILD IMMUNISATION,9.1.8,Child immunisation - OPV2,01-06-2024,27,0.142857143
M9,CHILD IMMUNISATION,9.1.9,Child immunisation - OPV3,01-06-2024,18,0.095238095
M9,CHILD IMMUNISATION,9.1.10,Child immunisation - Hepatitis-B0 (Birth Dose),01-06-2024,140,0.740740741
M9,CHILD IMMUNISATION,9.1.11,Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),01-06-2024,44,0.232804233
M9,CHILD IMMUNISATION,9.1.12,Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2) ,01-06-2024,18,0.095238095
M9,CHILD IMMUNISATION,9.1.13,Child immunisation - Rotavirus 1,01-06-2024,44,0.232804233
M9,CHILD IMMUNISATION,9.1.14,Child immunisation - Rotavirus 2,01-06-2024,27,0.142857143
M9,CHILD IMMUNISATION,9.1.15,Child immunisation - Rotavirus 3,01-06-2024,18,0.095238095
M9,CHILD IMMUNISATION,9.1.16,Child immunisation - PCV1,01-06-2024,44,0.232804233
M9,CHILD IMMUNISATION,9.1.17,Child immunisation - PCV2,01-06-2024,18,0.095238095
M9,CHILD IMMUNISATION,9.2.1,Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),01-06-2024,28,0.148148148
M9,CHILD IMMUNISATION,9.2.2,Child immunisation (9-11months) - Measles & Rubella (MR)/Measles containing vaccine(MCV) - 1st Dose,01-06-2024,28,0.148148148
M9,CHILD IMMUNISATION,9.2.3,Child immunisation (9-11months) - JE 1st dose,01-06-2024,28,0.148148148
M9,CHILD IMMUNISATION,9.2.4,Child immunisation - PCV Booster,01-06-2024,28,0.148148148
M9,CHILD IMMUNISATION,9.2.5.a,FULLY IMMUNIZED children aged between 9 and <12 months- Male,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.2.5.b,FULLY IMMUNIZED children aged between 9 and <12 months- Female,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.3.1,Child immunisation(after 12 months-delayed vaccination) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.3.2,Child immunisation (after 12 months-delayed vaccination) - JE 1st dose,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.3.3,Child immunisation - DPT 1 after 12 months of age (delayed vaccination) ,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.3.4,Child immunisation - DPT 2 after 12 months of age (delayed vaccination) ,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.3.5,Child immunisation - DPT 3 after 12 months of age (delayed vaccination) ,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.3.6,Child immunisation - DPT Booster after 24 months of age (delayed vaccination) ,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.3.7,Child immunisation - OPV Booster after 24 months of age (delayed vaccination) ,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.3.8,Child immunisation - JE Booster after 24 months of age (delayed vaccination) ,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.4.1,Child immunisation - Measles & Rubella (MR)/ Measles containing vaccine(MCV)- 2nd Dose (16-24 months),01-06-2024,14,0.074074074
M9,CHILD IMMUNISATION,9.4.2,Child immunisation - DPT 1st Booster ,01-06-2024,14,0.074074074
M9,CHILD IMMUNISATION,9.4.3,Child immunisation - OPV Booster,01-06-2024,14,0.074074074
M9,CHILD IMMUNISATION,9.4.4,Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine- 2nd dose (16-24 months),01-06-2024,14,0.074074074
M9,CHILD IMMUNISATION,9.5.1,Child Immunization- Typhoid,01-06-2024,5,0.026455026
M9,CHILD IMMUNISATION,9.5.2,Children more than 5 years received DPT5 (2nd Booster),01-06-2024,2,0.010582011
M9,CHILD IMMUNISATION,9.5.3,Children more than 10 years received Td10 (Tetanus Diptheria10),01-06-2024,0,0
M9,CHILD IMMUNISATION,9.5.4,Children more than 16 years received Td16 (Tetanus Diptheria16),01-06-2024,0,0
M9,CHILD IMMUNISATION,9.6.1,"Number of cases of AEFI -Minor (eg.- fever, rash, pain etc)",01-06-2024,0,0
M9,CHILD IMMUNISATION,9.6.2,"Number of cases of AEFI - Severe (eg.- anaphylaxis, fever>102 degrees, not requiring hospitalization etc.)",01-06-2024,0,0
M9,CHILD IMMUNISATION,9.6.3,"Number of cases of AEFI - Serious (eg.- hospitalization, death, disability , cluster etc.)",01-06-2024,0,0
M9,CHILD IMMUNISATION,9.6.3.a,"Out of Number of cases of AEFI - Serious , total number of AEFI deaths",01-06-2024,0,0
M9,CHILD IMMUNISATION,9.7.1,Immunisation sessions planned ,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.7.2,Immunisation sessions held ,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.8.1,Child immunisation - Vitamin A Dose - 1,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.8.2,Child immunisation - Vitamin A Dose - 5,01-06-2024,0,0
M9,CHILD IMMUNISATION,9.8.3,Child immunisation - Vitamin A Dose - 9,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.1,Childhood Diseases - Pneumonia,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.2,Childhood Diseases - Asthma,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.3,Childhood Diseases - Sepsis ,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.4,Childhood Diseases - Diphtheria ,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.5,Childhood Diseases - Pertussis ,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.6,Childhood Diseases - Tetanus Neonatorum,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.7,Childhood Diseases - Tuberculosis (TB),01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.8,Childhood Diseases - Acute Flaccid Paralysis(AFP),01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.9,Childhood Diseases - Measles,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.10,Childhood Diseases - Malaria,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.11,Childhood Diseases - Diarrhoea ,01-06-2024,24,0.203389831
M10,Number of cases of Childhood Diseases (0-5 years),10.1.12,Childhood Diseases - Diarrhoea treated with ORS,01-06-2024,24,0.203389831
M10,Number of cases of Childhood Diseases (0-5 years),10.1.13,Childhood Diseases - Diarrhoea treated with Zinc for 14 days,01-06-2024,24,0.203389831
M10,Number of cases of Childhood Diseases (0-5 years),10.1.14,Childhood Diseases -Leprosy Cases,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.15,Childhood Diseases- Leprosy with Grade II disability ,01-06-2024,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.2.1,Children admitted with Respiratory Infections,01-06-2024,6,0.050847458
M10,Number of cases of Childhood Diseases (0-5 years),10.2.2,Children admitted with Pneumonia,01-06-2024,2,0.016949153
M10,Number of cases of Childhood Diseases (0-5 years),10.2.3,Children admitted with Diarrhoea ,01-06-2024,24,0.203389831
M11,NVBDCP,11.1.1.a,Total Blood Smears Examined for Malaria ,01-06-2024,115,0.432330827
M11,NVBDCP,11.1.1.b,Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,01-06-2024,1,0.003759398
M11,NVBDCP,11.1.1.c,Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,01-06-2024,0,0
M11,NVBDCP,11.1.1.d,Malaria (Microscopy Tests ) - Mixed test positive,01-06-2024,0,0
M11,NVBDCP,11.1.2.a,RDT conducted for Malaria,01-06-2024,28,0.105263158
M11,NVBDCP,11.1.2.b,Malaria (RDT) - Plasmodium Vivax test positive,01-06-2024,0,0
M11,NVBDCP,11.1.2.c,Malaria (RDT) - Plasmodium Falciparum test positive,01-06-2024,0,0
M11,NVBDCP,11.1.2.d,Malaria (RDT) - Mixed test positive,01-06-2024,0,0
M11,NVBDCP,11.2.1,Kala Azar (RDT) - Tests Conducted,01-06-2024,0,0
M11,NVBDCP,11.2.2,Kala Azar Positive Cases,01-06-2024,0,0
M11,NVBDCP,11.3.1,Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) test conducted,01-06-2024,2,0.007518797
M11,NVBDCP,11.3.2,Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) test found positive,01-06-2024,0,0
M11,NVBDCP,11.3.3,Chikungunya Enzyme- Linked Immuno Sorbent Assay (ELISA) test conducted,01-06-2024,0,0
M11,NVBDCP,11.3.4,Chikungunya Enzyme- Linked Immuno Sorbent Assay (ELISA) test found positive,01-06-2024,0,0
M11,NVBDCP,11.4.1,No. of AES cases tested for JE(IgM ELISA),01-06-2024,0,0
M11,NVBDCP,11.4.2,No. of JE positive cases,01-06-2024,0,0
M11,NVBDCP,11.5.1,Number of persons that consumed MDA(Mass Drug Administration) drugs during the MDA round ,01-06-2024,0,0
M11,NVBDCP,11.5.2,Number of Lymphatic Filarisis lymphoedema patients received MMDP(Morbidity Management And Disability Prevention) kits ,01-06-2024,0,0
M11,NVBDCP,11.5.3,Number of Hydrocele surgeries conducted in Lymphatic Filariasis (MMDP),01-06-2024,0,0
M12,Adolescent Health,12.1.1.a,Girls registered in AFHC,01-06-2024,0,0
M12,Adolescent Health,12.1.1.b,Boys registered in AFHC,01-06-2024,0,0
M12,Adolescent Health,12.1.2.a,"Out of Girls registered, Girls received clinical services",01-06-2024,0,0
M12,Adolescent Health,12.1.2.b,"Out of Boys registered, Boys received clinical services",01-06-2024,0,0
M12,Adolescent Health,12.1.3.a,"Out of Girls registered, Girls received counselling",01-06-2024,0,0
M12,Adolescent Health,12.1.3.b,"Out of Boys registered, Boys received counselling",01-06-2024,0,0
M12,Adolescent Health,12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,01-06-2024,0,0
M12,Adolescent Health,12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,01-06-2024,0,0
M12,Adolescent Health,12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,01-06-2024,0,0
M12,Adolescent Health,12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,01-06-2024,0,0
M12,Adolescent Health,12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,01-06-2024,0,0
M12,Adolescent Health,12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,01-06-2024,0,0
M12,Adolescent Health,12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,01-06-2024,0,0
M12,Adolescent Health,12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),01-06-2024,0,0
M12,Adolescent Health,12.3.3,Number of adolescent girls attended monthly meeting,01-06-2024,0,0
M12,Adolescent Health,12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),01-06-2024,0,0
M12,Adolescent Health,12.4.1,Number of Peer Educators selected,01-06-2024,0,0
M12,Adolescent Health,12.4.2,"Out of the selected Peer Educators, numbers trained",01-06-2024,0,0
M12,Adolescent Health,12.4.3,Number of Adolescent Health & Wellness Days organized,01-06-2024,0,0
M12,Adolescent Health,12.4.4,Number of Adolescent Friendly Club Meetings organized,01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.1,Number of notified TB patients who are on Anti Tuberculosis Therapy,01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.2,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified ,01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.3,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified and sent for any TB testing,01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.3.a,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified and sent for any TB testing within the facility,01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.3.b,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified and sent for any TB testing outside the facility,01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.4,"Of the number sent for testing, number who were tested (by any test) for TB within the facility",01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.5,"Of the number sent for testing, number who were tested (by any test) for TB outside the facility",01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.6,"Of the number tested, number of persons diagnosed as TB patients.",01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.7,Number of TB patients availing treatment through a Treatment supporter for the reporting month,01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.8,Number of beneficiarys who are registered at the ICTC centre.,01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.9,"Of the number registered at the ICTC centre, the number of presumptive TB cases identified and referred for TB testing and diagnosis.",01-06-2024,0,0
M13,National TB Elimination Programme (NTEP),13.1,"Number of Directly Observed Treatment, Short-course (DOTS) cases completed successfully ",01-06-2024,0,0
M14,Patient Services,14.1.1,Outpatient - Diabetes,01-06-2024,525,0.013853339
M14,Patient Services,14.1.2,Outpatient - Hypertension,01-06-2024,450,0.011874291
M14,Patient Services,14.1.3,Outpatient - Stroke (Paralysis),01-06-2024,0,0
M14,Patient Services,14.1.4,Outpatient - Cardiovascular Disease,01-06-2024,0,0
M14,Patient Services,14.1.5,Outpatient - Mental illness,01-06-2024,909,0.023986067
M14,Patient Services,14.1.6,Outpatient - Epilepsy,01-06-2024,0,0
M14,Patient Services,14.1.7,Outpatient - Ophthalmic Related,01-06-2024,2142,0.056521624
M14,Patient Services,14.1.8,Outpatient - Dental,01-06-2024,1156,0.030503734
M14,Patient Services,14.1.9,Outpatient - ENT ,01-06-2024,1780,0.046969417
M14,Patient Services,14.1.10,Outpatients- Asthma,01-06-2024,0,0
M14,Patient Services,14.1.11,Outpatient - Oral Cancer,01-06-2024,0,0
M14,Patient Services,14.1.12,Outpatient - Breast Cancer,01-06-2024,0,0
M14,Patient Services,14.1.13,Outpatient - Cervical Cancer,01-06-2024,0,0
M14,Patient Services,14.1.14,Outpatient - Other Cancer,01-06-2024,0,0
M14,Patient Services,14.1.15,Outpatient - COPD,01-06-2024,15,0.00039581
M14,Patient Services,14.1.16,Outpatient - CKD (Chronic Kidney Disease),01-06-2024,341,0.008998074
M14,Patient Services,14.1.17,Outpatient- Patients undergoing refraction,01-06-2024,1624,0.042852996
M14,Patient Services,14.1.18,Outpatient - Tuberculosis,01-06-2024,0,0
M14,Patient Services,14.1.19,Outpatient - Leprosy Cases,01-06-2024,0,0
M14,Patient Services,14.1.20,Outpatient - Leprosy with Grade II disability ,01-06-2024,0,0
M14,Patient Services,14.1.21,Outpatient - Geriatric (age>=60 yrs),01-06-2024,0,0
M14,Patient Services,14.1.22,Outpatient - Chronic Liver Disease,01-06-2024,0,0
M14,Patient Services,14.1.23,Outpatient - Palliative Care,01-06-2024,0,0
M14,Patient Services,14.1.24.a,Number of patients provided physiotherapy services,01-06-2024,577,0.01522548
M14,Patient Services,14.1.24.b,Number of Palliative Patients visited at home ,01-06-2024,0,0
M14,Patient Services,14.2.1,Allopathic- Outpatient attendance,01-06-2024,33292,0.878486424
M14,Patient Services,14.2.2,Ayush - Outpatient attendance,01-06-2024,0,0
M14,Patient Services,14.3.1.a,IPD Admission Male- Children<18yrs,01-06-2024,182,0.004802491
M14,Patient Services,14.3.1.b,IPD Admission Male- Adults <60yrs,01-06-2024,857,0.022613927
M14,Patient Services,14.3.1.c,IPD Admission Female- Children<18yrs,01-06-2024,143,0.003773386
M14,Patient Services,14.3.1.d,IPD Admission Female- Adults<60yrs,01-06-2024,827,0.021822308
M14,Patient Services,14.3.1.e,IPD Admission Geriatric->=60yrs,01-06-2024,465,0.012270101
M14,Patient Services,14.3.2.a,IPD Discharge Male- Children<18yrs,01-06-2024,178,0.004696942
M14,Patient Services,14.3.2.b,IPD Discharge Male- Adults<60yrs,01-06-2024,866,0.022851413
M14,Patient Services,14.3.2.c,IPD Discharge Female- Children<18yrs,01-06-2024,153,0.004037259
M14,Patient Services,14.3.2.d,IPD Discharge Female- Adults<60yrs,01-06-2024,835,0.022033406
M14,Patient Services,14.3.2.e,IPD Discharge Geriatric->=60yrs,01-06-2024,489,0.012903396
M14,Patient Services,14.3.3.a,IPD Referred Male- Children<18yrs,01-06-2024,1,2.64E-05
M14,Patient Services,14.3.3.b,IPD Referred Male- Adults<60yrs,01-06-2024,1,2.64E-05
M14,Patient Services,14.3.3.c,IPD Referred Female- Children<18yrs,01-06-2024,1,2.64E-05
M14,Patient Services,14.3.3.d,IPD Referred Female- Adults<60yrs,01-06-2024,5,0.000131937
M14,Patient Services,14.3.3.e,IPD Referred Geriatric->=60yrs,01-06-2024,1,2.64E-05
M14,Patient Services,14.3.4.a,IPD Deaths Male- Children<18yrs,01-06-2024,1,2.64E-05
M14,Patient Services,14.3.4.b,IPD Deaths Male- Adults<60yrs,01-06-2024,9,0.000237486
M14,Patient Services,14.3.4.c,IPD Deaths Female- Children<18yrs,01-06-2024,1,2.64E-05
M14,Patient Services,14.3.4.d,IPD Deaths Female- Adults<60yrs,01-06-2024,7,0.000184711
M14,Patient Services,14.3.4.e,IPD Deaths Geriatric->=60yrs,01-06-2024,5,0.000131937
M14,Patient Services,14.3.5.a,Total cases Referred out (OPD+IPD+Emergency)-During Day ,01-06-2024,3,7.92E-05
M14,Patient Services,14.3.5.b,Total cases Referred out (OPD+IPD+Emergency)-At Night (8 PM- 8 AM),01-06-2024,4,0.000105549
M14,Patient Services,14.3.6,Day Care Admissions,01-06-2024,0,0
M14,Patient Services,14.3.7.a,Number of Total Left Against Medical Advice (LAMA) cases reported at the facility,01-06-2024,0,0
M14,Patient Services,14.3.7.b,Number of delivery LAMA cases reported at the facility,01-06-2024,0,0
M14,Patient Services,14.3.8,Total number of Medico Legal Cases reported at the facility,01-06-2024,398,0.010502151
